entity,year,gdp_pc,repression,iv_repression,gross_fixed_capital_formation_perecent_of_gdp,trade_percentageof_gdp,inflation_consumer_prices_annual_perecentage_growth,population_growth_annual_percentage,expenditure_on_education,ln_gdp_pc
Romania,2019,11197.31629,3.171,0.965,23.25904508,84.90636306,3.827854326,-0.526814822,10.08858299,9.323429411606169
Romania,2020,10854.04943,3.171,0.954,23.46163078,78.36164636,2.631073112,-0.550759893,8.802904129,9.292293508694424
Romania,2021,11546.3225,3.171,0.956,24.50300392,87.07119655,5.052328761,-0.746036479,8.136800766,9.354122266982051
Russian Federation,2000,5323.666504,0.455,0.525,16.86366886,68.09390704,20.79876066,-0.42061499,8.364312172,8.579917537432818
Russian Federation,2001,5618.955566,0.346,0.51,18.88840427,61.11085866,21.47700721,-0.424090525,8.071194649,8.633901083268153
Russian Federation,2002,5910.171875,0.346,0.483,17.90591385,59.64544573,15.78873079,-0.460024258,8.724930763,8.684430192041567
Russian Federation,2003,6370.453613,-0.016,0.436,18.41502839,59.12826901,13.66329302,-0.453780668,9.495077133,8.759425956862863
Russian Federation,2004,6856.678223,-0.016,0.436,18.38529929,56.5818524,10.88861573,-0.402681471,10.16458607,8.832978379393127
Russian Federation,2005,7323.385254,-0.016,0.436,17.7553986,56.71324849,12.68530395,-0.381452795,11.22151566,8.898827966444175
Russian Federation,2006,7949.896973,-0.129,0.422,18.50340951,54.73340187,9.668654548,-0.32744527,12.15005875,8.980914248193335
Russian Federation,2008,9093.700195,-0.169,0.421,22.29046107,53.38246604,14.11076778,-0.043949259,9.31381321,9.115337166500417
Russian Federation,2009,8381.868164,-0.169,0.431,21.9951347,48.43506103,11.64732958,0.03010706,10.02642918,9.033826099895563
Russian Federation,2010,8755.120117,-0.187,0.427,21.62538431,50.35550549,6.849392303,0.044896488,9.771665573,9.077393964443084
Russian Federation,2011,9120.820313,-0.187,0.423,21.32165552,48.03539941,8.440464859,0.118045544,9.631156921,9.118315025624302
Russian Federation,2012,9464.010742,-0.187,0.407,21.5611849,47.15139039,5.074743008,0.251575708,9.504323006,9.155251540695618
Russian Federation,2013,9601.537109,-0.261,0.423,21.94018828,46.2871494,6.754668339,0.297503474,10.00205421,9.16967848015964
Russian Federation,2014,9493.8125,-0.327,0.404,21.41718335,47.80134126,7.8201697,0.299667432,9.165413857,9.158395549600886
Russian Federation,2015,9277.713867,-0.532,0.386,20.6115488,49.35934931,15.53439599,0.279352078,2.195997238,9.135370444892175
Russian Federation,2016,9269.319336,-0.686,0.356,21.88128167,46.51811984,7.042437254,0.258751057,9.594144821,9.134465229326825
Russian Federation,2017,9418.914063,-0.686,0.356,21.98213912,46.87652434,3.683330723,0.191382529,9.50124836,9.15047508098886
Russian Federation,2018,9674.787109,-0.604,0.347,20.65448572,51.58090037,2.878313826,0.072135617,10.0498724,9.177278513418159
Russian Federation,2019,9882.024414,-0.604,0.347,20.90234042,49.22875366,4.472026318,0.037947214,9.285696983,9.198472669955164
Russian Federation,2020,9632.325195,-1.174,0.266,21.55991978,45.9669082,3.382197969,-0.143202032,8.93504715,9.17287992891805
Rwanda,1999,310.0981302,-0.69,0.273,11.97341392,27.33353642,-2.405932097,0.816180266,17.25066948,5.736888796420375
Rwanda,2000,333.3550901,-0.545,0.308,12.29117235,27.48486383,3.899529803,0.80699171,18.83532906,5.809208258484014
Rwanda,2001,358.4460587,-0.796,0.277,12.78442892,29.19890944,3.342855067,0.886774966,25.31314087,5.8817781848415835
Rwanda,2007,497.1716221,-0.796,0.286,16.28649635,35.9709732,9.080722059,2.660081716,17.78655052,6.208935282585327
Rwanda,2008,538.3253721,-0.796,0.286,20.61752614,37.60451085,15.43821387,2.628376431,15.59150982,6.288463158210563
Rwanda,2010,583.3714164,-0.923,0.258,19.87024129,37.27887909,-0.246128693,2.523651344,17.54805946,6.368824061375603
Rwanda,2011,614.5396501,-0.923,0.271,20.50629936,39.71610248,3.080170692,2.452628735,15.34337997,6.4208734510904835
Rwanda,2012,651.8528187,-0.767,0.289,22.63548032,40.540863,10.27101823,2.393801282,15.81546974,6.479818798253769
Rwanda,2013,666.4087888,-0.767,0.289,23.67988948,42.69349243,5.92426868,2.403400855,16.85963058,6.501903279241056
Rwanda,2014,690.6103949,-0.767,0.296,22.64056772,43.90273369,2.354490528,2.41721474,13.73431969,6.537575836826394
Rwanda,2015,733.9986299,-0.767,0.296,23.96351112,45.20197562,2.528502842,2.393225669,12.5390501,6.59850716199152
Rwanda,2016,759.6062882,-1.828,0.124,27.13637634,49.48490711,7.17434302,2.369978668,12.27838993,6.6328002572082365
Rwanda,2017,771.0692375,-2.208,0.089,22.71367114,53.67526742,8.279536723,2.345567092,11.07960987,6.647778171736282
Rwanda,2018,817.5784373,-1.029,0.17,22.96464069,55.78412637,-0.31121016,2.316307296,10.80461025,6.7063468459363
Rwanda,2019,874.6396589,-1.029,0.236,26.91243138,57.97566286,3.34787655,2.280860997,10.99814606,6.773811983137129
Rwanda,2020,826.3913077,-1.877,0.112,25.33057243,55.18795155,9.850399023,2.242448834,10.78352451,6.717068399478088
Rwanda,2021,896.2710336,-1.877,0.112,26.62315234,54.29383185,-0.391346748,2.190935352,15.53223991,6.798242860090333
Rwanda,2022,948.4136869,-1.406,0.19,24.56540008,61.1450795,17.68920956,2.190466192,12.76613998,6.854790785656075
Rwanda,2023,1004.332167,-1.406,0.19,26.66361278,64.90690414,19.78954675,2.198498205,14.77087021,6.912078089160488
Saudi Arabia,1991,26742.68226,-0.342,0.314,20.29177505,74.69929884,4.861111111,4.771719598,14.71302032,10.194016154525857
Saudi Arabia,1992,26709.03282,-0.342,0.314,20.24858101,75.09203458,-0.077006006,4.604676806,14.72169018,10.192757095040307
Saudi Arabia,1993,25649.06447,-0.342,0.314,21.85374474,67.80697439,1.055795314,4.428588174,14.57367039,10.15226237702928
Saudi Arabia,1994,24808.65289,-0.342,0.314,18.37149122,60.07131146,0.564325479,4.279913766,16.81303024,10.11894777815407
Saudi Arabia,1995,23876.24613,-0.342,0.314,19.24592973,65.04172721,4.868431031,4.142065263,16.84456062,10.080639357913578
Saudi Arabia,1996,23699.13522,-0.342,0.314,17.30891245,66.65382007,1.222060549,3.995803887,15.25230026,10.073193837849901
Saudi Arabia,1997,23406.03466,-0.342,0.314,17.57602963,65.18806694,0.057150605,3.85735211,12.29582024,10.0607491595505
Saudi Arabia,1998,23179.85812,-0.342,0.314,20.52277583,56.08839261,-0.371266752,3.736241032,23.9824295,10.051038996081223
Saudi Arabia,1999,22214.42564,-0.342,0.314,19.49017131,57.84604882,-1.333754897,3.618775439,23.32939911,10.008497160433027
Saudi Arabia,2000,22247.8567,-0.342,0.314,17.35293331,68.1664488,-1.124998385,4.459832445,17.83658981,10.01000095486465
Saudi Arabia,2001,21193.09229,-0.709,0.271,18.26098164,63.56058368,-1.120948049,5.201039099,20.89613914,9.961430572186865
Saudi Arabia,2002,20025.432,-0.709,0.271,18.01153832,64.59279741,0.247186492,4.976452278,21.29412079,9.904758344737573
Saudi Arabia,2003,20765.93877,-0.709,0.271,18.29999296,69.83117071,0.612195358,4.774271463,21.45521927,9.941069364289275
Saudi Arabia,2004,21545.89499,-0.709,0.271,19.15647291,75.08283666,0.515507898,4.591545684,20.18865967,9.97794058968379
Saudi Arabia,2005,21838.19153,-0.709,0.271,19.31236599,81.95407594,0.479231672,4.427389452,19.29228973,9.991415621027354
Saudi Arabia,2006,21616.33558,-0.709,0.271,20.45213182,89.94460468,2.209023141,4.280875786,21.60387039,9.981204584690873
Saudi Arabia,2008,21629.84057,-0.794,0.264,22.80373151,96.10263087,9.870248168,4.028756558,19.25741959,9.981829148138617
Senegal,1998,995.9790857,1.648,0.739,18.74498021,48.09867482,1.156780704,2.33643949,18.73254013,6.903726259070958
Senegal,1999,1033.763965,1.648,0.739,18.288025,49.48526217,0.827250608,2.370256622,16.82036018,6.940961755315579
Senegal,2000,1048.374741,1.648,0.739,19.22532556,48.68008972,0.731981982,2.410099177,17.61849022,6.954996378255541
Senegal,2001,1067.368866,1.648,0.826,18.95422172,49.72057806,2.974500839,2.424969437,15.72974014,6.972951895402497
Senegal,2002,1042.255099,1.648,0.826,20.43210366,53.14429946,2.337301875,2.449661536,16.72192001,6.94914200904925
Senegal,2003,1074.385785,1.648,0.826,17.41022765,50.82121989,-0.051997024,2.406849622,16.11750984,6.979504414481145
Senegal,2004,1098.200645,1.648,0.826,17.49768951,53.65920313,0.514781781,2.346325157,16.96224976,7.001428342169313
Senegal,2005,1119.050531,1.648,0.826,18.29401751,54.90324357,1.711333259,2.339181364,21.77096939,7.020235864575654
Senegal,2006,1118.783043,1.648,0.826,21.21406104,54.13623781,2.112285839,2.327929292,17.95463943,7.019996804795355
Senegal,2008,1138.668839,1.648,0.826,22.58270964,62.76176982,7.347202366,2.339511847,19.22613907,7.037615174025416
Senegal,2009,1142.653172,1.648,0.826,19.89218173,52.30729088,-2.248021479,2.36561416,23.30044937,7.041108181178191
Senegal,2010,1153.534311,1.509,0.83,18.51659371,52.4578552,1.228681197,2.386901953,2.51060009,7.050585822294968
Senegal,2011,1139.744479,1.509,0.83,21.01603684,57.5768786,3.403228298,2.527915199,21.08696938,7.038559375037072
Senegal,2012,1154.05678,1.509,0.83,20.70243272,61.975304,1.418228712,2.677024252,20.79524994,7.051038648630592
Senegal,2013,1147.385922,1.509,0.83,22.16891755,60.62676636,0.710245487,2.963459546,25.74234962,7.045241522613678
Senegal,2014,1180.798711,1.509,0.83,23.47965057,58.44252898,-1.090255074,3.167574703,24.80130959,7.073946362212821
Senegal,2015,1218.006136,1.509,0.872,23.01733334,58.11033767,0.135211934,3.070147924,23.77827072,7.1049704860239835
Senegal,2016,1257.409069,1.231,0.82,23.92812412,54.10816921,0.837284943,2.97843134,21.33736992,7.136808588424939
Senegal,2017,1312.109328,2.026,0.881,25.82566178,57.70527985,1.318153148,2.887699087,21.10169029,7.179391295300636
Senegal,2018,1355.096109,2.285,0.887,28.32181083,61.78983948,0.460985642,2.800456986,22.65928078,7.211627659949739
Senegal,2019,1379.608752,2.008,0.869,29.65635622,64.23625061,1.760111512,2.717607931,20.81336975,7.229555224910351
Senegal,2020,1361.791437,1.837,0.871,30.45317726,60.04687161,2.543146857,2.633035725,21.43679047,7.2165563450279215
Senegal,2021,1414.539511,1.837,0.885,33.96870177,69.37599399,2.180322781,2.538489194,21.71729088,7.254559323189966
Senegal,2022,1433.199188,1.837,0.885,34.707082,79.59982165,9.696818991,2.467642818,22.47999001,7.267664418866307
Senegal,2023,1458.966423,1.553,0.781,35.38516626,71.39302491,5.939477988,2.387383488,22.54717064,7.285483534549947
Serbia,2007,5431.278874,2.811,0.964,23.60012476,72.71658758,6.391706444,-0.405458542,9.976639748,8.599929905271146
Serbia,2009,5578.011974,2.811,0.964,18.59809569,63.50172262,8.116950922,-0.400994905,10.48217964,8.626587714832674
Serbia,2011,5737.001202,2.811,0.964,17.32490429,75.74936131,11.13739763,-0.756021912,10.1795702,8.654691914119018
Serbia,2016,6024.957547,1.757,0.927,16.99327253,97.69069404,1.122313974,-0.523694463,8.692990303,8.703665712192953
Serbia,2017,6200.261186,1.619,0.89,17.77711528,102.7404452,3.131062486,-0.532191341,9.25646019,8.732346696920068
Serbia,2018,6524.080298,0.792,0.818,19.9497038,105.563713,1.959840763,-0.546351969,8.804280281,8.783255271758355
Serbia,2019,6870.758109,1.103,0.852,22.2768602,107.5773095,1.849229845,-0.536610018,8.604599953,8.835029729783232
Serbia,2021,7465.676011,1.526,0.882,23.05128905,112.3422983,4.085102853,-0.94368817,7.086689949,8.918071263274422
Serbia,2022,7862.953874,1.921,0.907,23.91106316,131.9132923,11.98151173,-2.517057567,7.449689865,8.969917625765484
Seychelles,1993,9981.244604,1.071,0.788,26.33348511,57.89189645,1.383647799,2.083758339,13.04227257,9.208463071349525
Seychelles,1994,9481.880527,1.071,0.788,26.29279734,50.07234409,1.736972705,2.665768473,14.51844025,9.157137943403775
Seychelles,1995,9388.819677,1.071,0.788,30.0083494,53.39257771,-0.243902439,1.47017209,12.1974144,9.147274864301401
Seychelles,1996,10177.09047,1.071,0.788,39.79035771,98.05534346,-1.100244499,1.467193026,9.644194603,9.227894440805558
Seychelles,1997,11284.84598,1.071,0.788,27.77503544,76.64718702,0.618046972,1.173453648,9.191504478,9.331216040952915
Seychelles,1998,11339.34813,1.071,0.788,33.87292453,78.97394929,2.57985258,1.95568619,8.772676468,9.336034091502484
Seychelles,1999,11326.93861,1.071,0.788,41.24859903,88.36432792,6.347305389,1.964196367,7.03937006,9.334939115392613
Seychelles,2000,11703.75352,1.071,0.788,24.91839395,151.3024478,6.268768769,0.892658567,7.282387733,9.367664883011358
Seychelles,2006,12105.44753,1.071,0.788,30.32222386,177.5669355,-0.353465499,2.080596735,9.058914185,9.401410839362036
Seychelles,2007,13112.82101,1.071,0.788,29.22442943,174.9284628,5.320600273,0.510514983,11.15025711,9.481345733625101
Seychelles,2008,12473.29218,1.071,0.796,27.643034,208.8429685,36.96475829,2.236282715,8.331588745,9.431345011849343
Seychelles,2010,12313.55669,1.139,0.817,37.03142382,198.1626924,-2.404638751,2.792329069,10.86438465,9.418456104335872
Seychelles,2011,13843.71161,1.139,0.817,34.81624936,210.0753827,2.559267722,-2.628656355,12.58140182,9.535586373131151
Seychelles,2012,14135.00106,1.139,0.817,37.72992035,222.1782549,7.110370623,0.98098019,13.03441429,9.556409345118844
Seychelles,2013,14050.31356,1.139,0.817,38.56690571,196.5177333,4.338938483,1.846876093,14.00267601,9.550399991950584
Seychelles,2014,14395.61581,1.249,0.829,29.05489887,213.3544694,1.385834546,1.555395709,12.84955215,9.574678981568567
Seychelles,2015,15333.10517,1.249,0.818,26.87951537,187.4750125,4.041944107,2.229795053,12.58698082,9.637769506475019
Seychelles,2016,16962.6754,1.477,0.844,25.13473942,180.8661884,-1.015481917,1.33763478,12.00679779,9.738770644546552
Seychelles,2018,18628.18623,1.477,0.867,21.98698662,185.7075372,3.702918391,0.954291918,11.82717609,9.832431101368163
Seychelles,2019,19481.64611,1.477,0.867,22.08559453,173.4078469,1.807094008,0.887925293,6.105577469,9.87722807619312
Seychelles,2020,17048.36173,1.592,0.902,21.3213199,153.4833316,1.20266464,0.853707878,6.68331337,9.743809391878077
Sierra Leone,2007,872.6883623,1.373,0.777,9.958864936,21.80679927,11.64997445,2.196114256,19.75021935,6.771578518799039
Sierra Leone,2008,882.5414782,1.373,0.777,10.17429524,21.25661556,8.211124323,2.497022146,14.93089962,6.78280578849615
Sierra Leone,2009,872.2395935,1.373,0.777,11.0063444,23.0753396,7.469018985,2.693368573,15.89645958,6.771064149356561
Sierra Leone,2010,902.7698914,1.429,0.805,34.23296978,27.95412592,7.185662757,2.721508599,12.80190754,6.805467694143562
Sierra Leone,2011,950.7607631,1.429,0.805,46.33157096,43.78079693,6.79138292,2.609782639,12.41145706,6.8572624673858895
Sierra Leone,2012,1025.04366,1.429,0.805,29.20174272,53.38134471,6.587762394,2.532594917,14.12596321,6.932490485787313
Sierra Leone,2013,1146.819735,1.14,0.752,17.46268101,53.36276461,5.52412878,2.457257305,15.20230579,7.044747942615942
Sierra Leone,2014,1032.237894,1.14,0.752,15.76382629,51.11877728,4.639311714,2.389058321,15.09173679,6.939484436918305
Sierra Leone,2016,1002.778623,1.14,0.752,17.42494729,43.0672127,10.88606094,2.354573427,12.47358036,6.910530048745393
Sierra Leone,2017,1010.546941,1.077,0.776,18.89791923,41.52137823,18.2215094,2.385789529,19.89410019,6.918246989005727
Sierra Leone,2018,1015.66783,1.32,0.803,15.38624241,37.37746041,16.02954477,2.347310391,32.72782898,6.92330163570585
Sierra Leone,2019,1046.967781,1.347,0.781,17.39699119,37.56195303,14.80499909,2.321464579,35.00582886,6.953653437713189
Sierra Leone,2020,1010.252946,1.059,0.78,15.5145715,30.61310095,13.44687111,2.308472027,34.2441864,6.917956020064205
Sierra Leone,2021,1045.766162,1.718,0.854,16.28005179,42.14351613,11.87395888,2.274630215,33.41947174,6.95250506513953
Sierra Leone,2022,1077.088845,0.898,0.728,18.66971944,45.05421274,27.20828838,2.225984624,29.37286949,6.982017166790237
Singapore,1990,23272.70009,2.925,0.953,31.7221881,344.3322178,3.460753387,3.889093607,19.88328743,10.055036282654834
Singapore,1991,24132.71533,2.925,0.953,33.14473128,323.8879948,3.425701731,2.845482865,22.89239693,10.091323681504882
Singapore,1992,24973.43114,2.925,0.953,35.1984569,311.3122673,2.263071187,3.004256395,22.27267075,10.125567784326453
Singapore,1993,27139.95243,2.925,0.953,34.64412381,313.4161398,2.289299644,2.529806747,24.74623871,10.208762180623875
Singapore,1994,29220.27279,2.925,0.953,33.35601846,316.2165476,3.100132626,3.136586932,22.63762474,10.282618020990066
Singapore,1995,30379.89911,2.925,0.953,33.18616813,345.4592639,1.720533848,3.037813485,18.88940811,10.321536455209424
Singapore,1996,31349.31718,2.925,0.953,37.87638867,334.9111633,1.383180525,4.064318468,14.87880421,10.352947765281602
Singapore,1997,32835.25185,2.925,0.953,38.4332093,323.8644221,2.003586185,3.357442195,18.82392502,10.399257968764685
Singapore,1998,31043.10818,2.925,0.953,38.01661475,312.0792557,-0.267502293,3.397212277,18.19505119,10.343132103948962
Singapore,1999,32557.04699,2.925,0.953,34.57356285,336.4848464,0.016709834,0.799148451,19.99695206,10.39074912159317
Singapore,2000,34890.08114,2.925,0.953,32.32634436,364.3645205,1.361623924,1.732042233,21.02519798,10.459957859772842
Singapore,2001,33597.86908,2.925,0.953,30.88704023,349.2921057,0.997197956,2.697355843,19.44075012,10.422217923702052
Singapore,2002,34598.82675,2.925,0.953,26.75142322,349.746014,-0.391676867,0.912639806,23.37513924,10.451575051511357
Singapore,2003,36709.7965,2.925,0.953,24.76629443,377.2185643,0.5079053,-1.474532842,21.93494606,10.510798933026864
Singapore,2004,39856.63562,2.925,0.953,24.28142342,401.5237125,1.662727199,1.251916673,21.59755707,10.59304418528728
Singapore,2005,41798.48808,2.925,0.953,23.18799566,420.4305129,0.425106277,2.350511289,21.61222076,10.640615447523757
Singapore,2006,44159.41018,2.925,0.953,23.08671115,425.3633995,0.965657519,3.129389156,19.93605995,10.695561324430619
Singapore,2007,46178.81395,2.925,0.953,24.37568207,394.2884719,2.109801667,4.166002864,20.81651497,10.740276399382479
Singapore,2008,44601.57993,2.925,0.953,27.97891959,437.3267149,6.635440584,5.321517083,18.64857674,10.705524561820187
Singapore,2009,43331.87466,2.925,0.953,28.83745965,358.1928118,0.58914202,3.015949915,18.33227158,10.676643778510735
Singapore,2010,48752.05154,2.925,0.953,25.56972122,369.6855558,2.828845276,1.771832879,21.02063179,10.79450255841233
Singapore,2011,50713.53264,2.925,0.953,25.26491464,379.0986314,5.251156246,2.084902456,20.83732986,10.833948069939874
Singapore,2012,51679.35272,2.925,0.953,26.4299883,369.2129658,4.580844794,2.45339033,21.33481598,10.852813613610246
Singapore,2013,53298.97286,2.925,0.953,27.54821559,367.04178,2.364397937,1.619308099,21.95876312,10.883672339048925
Singapore,2014,54681.93365,2.925,0.953,28.12820922,360.4673192,1.033169559,1.298440178,19.96177673,10.909288653233844
Singapore,2015,55645.60686,2.925,0.953,27.2222709,329.4713989,-0.521975612,1.186376937,16.38944435,10.926758411269523
Singapore,2016,56986.78531,2.925,0.953,25.941206,302.839656,-0.52980976,1.297436099,17.65014648,10.950574683271746
Singapore,2017,59485.30159,2.925,0.953,25.20841801,316.7944093,0.576763191,0.08859547,17.26396179,10.993484528915426
Singapore,2018,61250.34767,2.925,0.953,22.39219801,326.5965873,0.438784215,0.469704299,16.08641052,11.02272480463576
Singapore,2019,61345.52918,2.925,0.932,22.8859362,324.3949851,0.567829988,1.144283307,16.47985268,11.024277573481989
Singapore,2020,59189.70386,2.925,0.932,20.99351377,332.0408055,-0.172111866,-0.311904961,11.21518135,10.988502884462253
Singapore,2021,67731.26107,2.925,0.942,22.12466356,329.1613837,2.316103158,-4.1703363,13.06482029,11.123303111111358
Singapore,2022,68218.80533,2.925,0.942,20.75457905,332.3495678,6.130954189,3.308620524,10.07325935,11.130475543799363
Slovenia,1995,13278.74286,2.858,0.953,23.10951393,93.0505273,13.46372962,0.0215615,11.83999157,9.493919754392865
Slovenia,1996,13674.1833,2.858,0.953,23.90799405,93.66844152,9.864450615,-0.062536134,13.47557545,9.523264903386087
Slovenia,1997,14400.67089,2.858,0.953,25.21943339,96.4295395,8.359679907,-0.134454343,13.39564514,9.575030074062164
Slovenia,1998,14874.29048,2.858,0.953,26.23725676,97.06808154,7.891166829,-0.218117657,13.08291435,9.607389530452677
Slovenia,1999,15646.68859,2.858,0.953,27.810498,92.95818742,6.155587545,0.071430845,13.13355541,9.658014581886327
Slovenia,2000,16146.12168,2.858,0.949,27.59269738,104.6203486,8.911744187,0.29607496,12.89715767,9.689435156158448
Slovenia,2001,16576.71588,2.858,0.949,26.61561297,105.5832235,8.379665875,0.157498742,13.14473248,9.71575433186796
Slovenia,2002,17099.65821,2.858,0.949,24.86415158,104.8804583,7.480777707,0.123915442,13.58825016,9.746813754571695
Slovenia,2003,17635.36086,2.858,0.949,25.26483621,103.2800271,5.544164218,0.060296779,13.39265919,9.777661305176983
Slovenia,2004,18425.26012,2.858,0.949,26.21221397,112.3999335,3.592975942,0.064066202,13.66279602,9.821477834732645
Slovenia,2005,19102.27766,2.858,0.949,26.78414762,121.1272842,2.451501323,0.173208905,14.03157997,9.857562856139758
Slovenia,2006,20166.53234,2.858,0.949,27.90149944,130.5179131,2.457924442,0.319114537,13.94054127,9.911779694502194
Slovenia,2007,21485.78099,2.858,0.949,28.76321428,137.6630944,3.657495633,0.559207816,13.52918053,9.97514664602551
Slovenia,2008,22175.23696,2.858,0.949,29.58623026,135.3870937,5.647423806,0.158140844,13.40433311,10.006731493028239
Slovenia,2009,20307.61883,2.858,0.949,24.41655815,114.482301,0.839262247,0.903875535,13.42466736,9.918751406440673
Slovenia,2010,20444.12013,2.858,0.959,21.22160027,128.6065754,1.801170221,0.436079485,12.88875008,9.925450595922559
Slovenia,2011,20535.41558,2.858,0.959,20.08483829,140.3323558,1.802851719,0.207732702,12.56480694,9.92990626382893
Slovenia,2012,19894.8698,2.858,0.953,19.16767376,143.6564486,2.59741386,0.210024306,12.93512249,9.898217178481735
Slovenia,2013,19704.2186,2.858,0.945,19.83373393,145.1687894,1.769200859,0.135726229,10.66393566,9.888588033932907
Slovenia,2014,20228.7082,2.858,0.948,19.43655827,146.4717051,0.199343827,0.098351922,11.73853683,9.914858072463021
Slovenia,2015,20697.27485,2.858,0.962,18.91764852,147.2183677,-0.525552286,0.075190689,11.45901203,9.937757320828416
Slovenia,2016,21309.71221,2.858,0.962,17.77998261,148.2384481,-0.054999542,0.073197207,11.99892521,9.966918220074206
Slovenia,2017,22397.7635,2.858,0.962,18.49372575,158.7021358,1.429107433,0.065159039,12.33415031,10.016716389108412
Slovenia,2018,23293.96667,2.858,0.962,19.53028033,162.613494,1.73860862,0.362584395,12.37124443,10.055949664821014
Slovenia,2019,23943.18009,2.858,0.948,19.75839625,160.0442757,1.630522608,0.696304046,12.5714798,10.083438806129664
Slovenia,2020,22811.80505,2.858,0.961,19.02389281,147.5490086,-0.054856816,0.669754656,11.12562847,10.03503344629918
Slovenia,2021,24665.44105,2.858,0.961,20.2003571,161.7887275,1.917065061,0.26885197,11.50174236,10.113158395121587
Solomon Islands,1991,1856.368873,1.666,0.891,12.30339857,168.2004094,15.05013078,3.061264963,11.68292999,7.526377639827179
Solomon Islands,1998,2153.358643,1.666,0.822,7.2156493,83.138802,12.39950381,2.806322968,13.35684013,7.674784061754634
Solomon Islands,2007,1830.233214,2.12,0.932,13.10135857,83.74761387,7.666020135,1.726687719,21.57959938,7.5121986770600255
Solomon Islands,2008,1911.18969,2.12,0.932,13.37827488,87.3526158,17.3200652,1.711530798,22.01398087,7.555481201480515
Solomon Islands,2009,1930.462876,2.12,0.932,12.79120211,71.88495302,7.092717169,1.821204825,18.15389061,7.565515085268157
Solomon Islands,2010,2058.956916,2.12,0.932,17.94388299,96.14855454,1.051481633,2.821397885,19.0389595,7.629954782088126
Solomon Islands,2020,1930.655103,1.8,0.888,18.80996091,60.22043656,2.963549921,2.220721486,30.4943924,7.565614655911274
Solomon Islands,2021,1880.551983,1.762,0.884,24.28767192,67.42005678,-0.115437894,2.401167987,25.99682617,7.539320620708331
Solomon Islands,2022,1788.617279,1.832,0.884,21.99167646,74.83554053,5.518129286,2.393780769,25.78161812,7.4891981304938415
Solomon Islands,2023,1795.887987,1.832,0.884,21.47150021,101.1345318,5.88585897,2.395832434,25.89318848,7.493254878877089
South Africa,1996,4465.506499,1.28,0.83,15.80493778,42.19925173,7.354119721,1.296994204,20.02132607,8.404137924503019
South Africa,1997,4527.049924,1.28,0.83,16.15013229,42.30133443,8.597776113,1.197989573,19.90680122,8.41782577542905
South Africa,1998,4494.857112,1.28,0.83,16.51397051,44.03574534,6.88054521,1.212415869,18.81031418,8.410689158191344
South Africa,1999,4552.85008,1.28,0.83,14.84127552,42.25829602,5.181489051,1.089697786,18.47662163,8.4235087070527
South Africa,2000,4700.875555,1.28,0.83,14.387055,46.22072174,5.338959136,0.914659168,18.40429497,8.455504058646511
South Africa,2001,4786.48245,1.28,0.83,14.36330646,49.17094519,5.70189483,0.859492168,17.82857704,8.47355106781748
South Africa,2002,4916.814981,1.28,0.83,14.0272853,53.46550163,9.494713781,0.94703694,16.60584831,8.500416238272
South Africa,2003,5011.622232,1.28,0.83,14.65691258,45.72386257,5.679424141,0.996556488,17.99821472,8.519514940469787
South Africa,2004,5187.356834,1.28,0.83,15.16723896,45.64357522,-0.692039438,1.007422797,17.27433777,8.553979565893055
South Africa,2005,5406.075814,1.28,0.83,15.8783049,47.4277814,2.062853082,1.012609462,18.08443832,8.595278750785411
South Africa,2006,5650.988318,1.28,0.83,17.36553956,53.76814127,3.243907654,1.021724907,19.01977921,8.63958573238297
South Africa,2008,6009.719631,1.28,0.83,21.61482222,65.9745238,9.90998456,1.153095517,18.54537582,8.701133376025115
South Africa,2009,5847.058111,1.28,0.83,19.49086497,49.58753533,7.238095238,1.193904507,17.2351799,8.673693926727275
South Africa,2010,5953.945065,1.28,0.832,17.56163572,50.40608716,4.06749556,1.18290957,17.23495674,8.691809314962784
South Africa,2011,6067.124827,1.28,0.832,17.80936918,54.63635044,5.000853388,1.236314587,18.45666122,8.71064010247928
South Africa,2012,6121.557839,1.192,0.825,17.93493345,55.58261719,5.737971391,1.474794344,19.20282745,8.719571891970517
South Africa,2013,6170.876709,1.192,0.825,18.57871221,58.87502763,5.780169101,1.652651995,16.7507,8.727596199025712
South Africa,2014,6155.005895,1.137,0.819,18.30119874,59.49957406,6.132829531,1.661445407,16.35124969,8.725020996376015
South Africa,2015,6112.273825,1.137,0.845,18.00895329,56.72667614,4.518690949,2.009888402,18.88514328,8.718054131053545
South Africa,2016,6095.29506,1.137,0.845,17.44150362,55.8612575,6.602908424,0.940521898,16.12016106,8.71527245091591
South Africa,2017,6125.692051,1.137,0.812,16.39880518,53.53593183,5.186186555,0.653837463,18.88005066,8.72024701694864
South Africa,2018,6117.270141,1.137,0.827,15.92216748,54.48554513,4.509872649,1.68236992,20.29368973,8.718871220601915
South Africa,2019,6032.829726,0.741,0.834,15.46898966,53.89799641,4.102850755,1.649574955,18.69450378,8.704971454273196
South Africa,2020,5569.584833,0.639,0.827,13.79836054,50.75965908,3.232388316,1.622164314,18.64886284,8.625075793877656
South Africa,2021,5750.909375,0.639,0.827,13.10987863,56.16471363,4.618745449,1.540557438,18.92766571,8.657113273460572
South Africa,2022,5786.865053,0.639,0.807,14.18248514,64.9471344,7.039872725,1.41397228,18.64850044,8.663345982311105
